Հաշվետվության ձևավորման ամսաթիվը / 2025-12-07,Հաշվետվության ձևավորման ամսաթիվը / 2025-12-07,Հաշվետվության ձևավորման ամսաթիվը / 2025-12-07,Հաշվետվության ձևավորման ամսաթիվը / 2025-12-07
Երևան,Երևան / Մալաթիա,ք. Երևանի Վ.Թեքեյանի անվ. թիվ 92 հմ/դ,197
Երևան,Երևան / Շենգավիթ,ք. Երևանի Վ.Համբարձումյանի անվ. թիվ 12 հմ/դ,476
Երևան,Երևան / Էրեբունի,ք. Երևանի Վ.Համբարձումյանի անվ. թիվ 17 հմ/դ,164
Երևան,Երևան / Կենտրոն,ք. Երևանի Վ.Մայակովսկու անվ. թիվ 7 հմ/դ,332
Երևան,Երևան / Արաբկիր,ք. Երևանի Վ.Պետրոսյանի անվ. թիվ 51 հմ/դ,498
Երևան,Երևան / Աջափնյակ,ք. Երևանի Վ.Սարոյանի անվ. թիվ 138 հմ/դ,178
Երևան,Երևան / Շենգավիթ,ք. Երևանի Վ.Վարդևանյանի անվ. թիվ 173 հմ/դ,127
Երևան,Երևան / Էրեբունի,ք. Երևանի Վ.Տերյանի անվ. թիվ 60 հմ/դ,339
Երևան,Երևան / Կենտրոն,ք. Երևանի Վաղարշ Վաղարշյանի անվ. թիվ 80 հմ/դ,233
Երևան,Երևան / Արաբկիր,ք. Երևանի Վ․ Դավթյանի անվան թիվ 37 հմ/դ,77
Երևան,Երևան / Շենգավիթ,ք. Երևանի Վ․Գ․Բելինսկու անվ. թիվ 38 հմ/դ,379
Երևան,Երևան / Արաբկիր,ք. Երևանի Րաֆֆու անվան թիվ 36 հմ/դ,216
Երևան,Երևան / Մալաթիա,ք. Երևանի օլիմպիական հերթափոխի պետական մարզական մգ.մ/դ,34
Երևան,Երևան / Նոր Նորք,Ք. Երևանի Ֆ. Նանսենի անվ. թիվ 150 հմ/դ,454
Արագածոտն,Թալին / Թալին,ք. Թալինի թիվ 2 հմ/դ,111
Արագածոտն,Թալին / Թալին,ք. Թալինի Մ. Արսլանյանի անվան թիվ 1 հիմնական դպրոց,118
Շիրակ,Աշոցք / Թորոսգյուղ,ք. Թորոսգյուղի մ/դ,11
Լոռի,Ալավերդի / Թումանյան,ք. Թումանյանի Խ.Աբովյանի անվ. մ/դ,54
Տավուշ,Իջևան / Իջևան,ք. Իջևանի Գ.Էդիլյան անվ. թիվ 3 հմ/դ,213
Տավուշ,Իջևան / Իջևան,ք. Իջևանի թիվ 4 հմ/դ,193
Տավուշ,Իջևան / Իջևան,ք. Իջևանի թիվ 5 հմ/դ,338
Տավուշ,Իջևան / Իջևան,ք. Իջևանի Ս.Սարգսյանի անվ. թիվ 1 հմ/դ,265
Կոտայք,Հրազդան / Ծաղկաձոր,ք. Ծաղկաձորի մ/դ,50
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 1 հմ/դ,213
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 10 մ/դ,97
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 11 մ/դ,36
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 12 հմ/դ,19
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 13 հմ/դ,171
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 3 հտ/կթհ,34
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 3 մ/դ,295
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 4 մ/դ,10
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 5 հմ/դ,211
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 6 հմ/դ,240
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 7 հմ/դ,308
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 8 մ/դ,42
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Ա.Իսահակյանի անվ. թիվ 9 հմ/դ,176
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Ա.Շիրակացու անվ. թիվ 6 հմ/դ,135
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Ասքանազ Մռավյանի անվ. թիվ 4 հմ/դ,233
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի թիվ 14 հմ/դ,216
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի թիվ 2 հմ/դ,194
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի թիվ 7 մ/դ,16
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Հ. Թումանյանի անվան թիվ 5 հմ/դ,203
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Հ.Պարոնյանի անվ. թիվ 12 հմ/դ,289
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Պ.Սևակի անվ. թիվ 8 հմ/դ,398
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Վ.Սարոյանի անվ. թիվ 11 հմ/դ,599
Գեղարքունիք,Ճամբարակ / Ճամբարակ,ք. Ճամբարակի թիվ 1հմ/դ,165
Գեղարքունիք,Ճամբարակ / Ճամբարակ,ք. Ճամբարակի թիվ 2 հմ/դ,85
Գեղարքունիք,Ճամբարակ / Ճամբարակ,ք. Ճամբարակի թիվ 4 մ/դ,21
Արարատ,Մասիս / Մասիս,ք. Մասիսի թիվ 2 հմ/դ,397
Արարատ,Մասիս / Մասիս,ք. Մասիսի թիվ 3 հմ/դ,262
Արարատ,Մասիս / Մասիս,ք. Մասիսի թիվ 4 հմ/դ,135
Արարատ,Մասիս / Մասիս,ք. Մասիսի թիվ 6 հմ/դ,60
Արարատ,Մասիս / Մասիս,ք. Մասիսի հ. 5 ա/դ,1
Արարատ,Մասիս / Մասիս,ք. Մասիսի Մ․ Մաշտոցի անվ. N 1 հմ/դ,326
Շիրակ,Անի / Մարալիկ,ք. Մարալիկի թիվ 1 մ/դ,156
Շիրակ,Անի / Մարալիկ,ք. Մարալիկի թիվ 2 մ/դ,98
Գեղարքունիք,Մարտունի / Մարտունի,ք. Մարտունու թիվ 1 հմ/դ,152
Գեղարքունիք,Մարտունի / Մարտունի,ք. Մարտունու թիվ 2 հմ/դ,435
Արմավիր,Արմավիր / Մեծամոր,ք. Մեծամորի թիվ 1 հմ/դ,412
Սյունիք,Մեղրի / Մեղրի,ք. Մեղրու թիվ 1 մ/դ,144
Սյունիք,Մեղրի / Մեղրի,ք. Մեղրու թիվ 2 մ/դ,70
Արագածոտն,Աշտարակ / Մուղնի,ք. Մուղնու Մ.Աշճյանի անվ. հ/դ,35
Տավուշ,Նոյեմբերյան / Նոյեմբերյան,ք. Նոյեմբերյանի թիվ 2 hմ/դ,217
Կոտայք,Նոր հաճըն / Նոր հաճըն,ք. Նոր Հաճնի թիվ 1 հմ/դ,267
Կոտայք,Նոր հաճըն / Նոր հաճըն,ք. Նոր Հաճնի թիվ 3 հմ/դ,155
Կոտայք,Նոր հաճըն / Նոր հաճըն,ք. Նոր Հաճնի Մեծն Մուրադի անվ. թիվ 4 հմ/դ,150
Լոռի,Ալավերդի / Շամլուղ,ք. Շամլուղի մ/դ,21
Կոտայք,Հրազդան / Չարենցավան,ք. Չարենցավանի ԱՀԿ Վազգեն Ա.-ի անվ. թիվ 3 հմ/դ,303
Կոտայք,Հրազդան / Չարենցավան,ք. Չարենցավանի Ե.Չարենցի անվ. թիվ 5 հմ/դ,264
Կոտայք,Հրազդան / Չարենցավան,ք. Չարենցավանի թիվ 6 հմ/դ,233
Կոտայք,Հրազդան / Չարենցավան,ք. Չարենցավանի Ս.Ավանյանի անվ. թիվ 4 հմ/դ,281
Վայոց Ձոր,Վայք / Ջերմուկ,ք. Ջերմուկի թիվ 3 մ/դ,65
Վայոց Ձոր,Վայք / Ջերմուկ,ք. Ջերմուկի կրթահամալիր,114
Վայոց Ձոր,Վայք / Ջերմուկ,ք. Ջերմուկի Մ. Գորկու անվան թիվ 1 հմ/դ,66
Սյունիք,Սիսիան / Սիսիան,ք. Սիսիանի թիվ 1 hմ/դ,160
Սյունիք,Սիսիան / Սիսիան,ք. Սիսիանի թիվ 2 hմ/դ,205
Սյունիք,Սիսիան / Սիսիան,ք. Սիսիանի թիվ 4 hմ/դ,181
Սյունիք,Սիսիան / Սիսիան,ք. Սիսիանի թիվ 5 hմ/դ,182
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի Ալ. Մյասնիկյանի անվ. թիվ 1 hմ/դ,147
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի Դ. Տեր-Սիմոնյանի անվ. թիվ 2 հմ/դ,199
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի թիվ 5 հմ/դ,29
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի թիվ 8 մ/դ,148
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի Շ․ Ազնավուրի անվ․ թիվ 3 հմ/դ,50
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի Վարդանանց թիվ 4 հմ/դ,54
Լոռի,Ստեփանավան / Ստեփանավան,ք. Ստեփանավանի Ստ.Շահումյանի անվ. թիվ 1 հմ/դ,186
Լոռի,Ստեփանավան / Ստեփանավան,ք. Ստեփանավանի Մ.Խորենացու անվ. թիվ 3 հմ/դ,58
Լոռի,Ստեփանավան / Ստեփանավան,ք. Ստեփանավանի Սուրբ Գրիգոր Լուսավորիչի անվ. թիվ 2 հմ/դ,170
Լոռի,Ստեփանավան / Ստեփանավան,ք. Ստեփանավանի Վ.Թեքեյանի անվ. թիվ 6 մ/դ,148
Գեղարքունիք,Սևան / Սևան,ք. Սևանի թիվ 4 հմ/դ,116
Գեղարքունիք,Սևան / Սևան,ք. Սևանի հ․ 5 մ/դ,20
Գեղարքունիք,Սևան / Սևան,ք. Սևանի հ․ 6 մ/դ,43
Գեղարքունիք,Սևան / Սևան,ք. Սևանի Մ.Մաշտոցի անվ. թիվ 1 հմ/դ,424
Գեղարքունիք,Սևան / Սևան,ք. Սևանի Յա. Զարոբյանի անվ. թիվ 2 հմ/դ,71
Գեղարքունիք,Սևան / Սևան,ք. Սևանի Վ.Կարապետյանի անվ. թիվ 3 հմ/դ,359
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի «Գ.Լուսավորիչ» համալ.-ի մ/դ,74
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Գ.Նժդեհի անվ. թիվ 8 հմ/դ,144
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Ե.Օտյանի անվ. թիվ 7 հմ/դ,283
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Զ.Անդրանիկի անվ. թիվ 12 հմ/դ,429
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Խ.Աբովյանի անվ. թիվ 4 հմ/դ,376
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Հ.Հովհաննիսյանի անվ. թիվ 3 հմ/դ,291
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Մ.Ա.Ս. Էջմիածնի Էօրնեկեանի անվ. մ/դ,115
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Մ.Գորկու անվ. թիվ 5 ա/դ,1
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Մ.Մաշտոցի անվ. թիվ 1 հմ/դ,264
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Ներսիսյան թիվ 6 հմ/դ,261
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Ռ.Պատկանյանի անվ. թիվ 9 հմ/դ,351
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Վ.Ռշտունու անվ. թիվ 11 հմ/դ,188
Վայոց Ձոր,Վայք / Վայք,ք. Վայքի թիվ 2 հմ/դ,277
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Պ.Սևակի անվ. թիվ 30 հմ/դ,322
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ա.Բակունցի անվ. N 7 հմ/դ,140
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ա.Խլղաթյանի անվ. թիվ 18 մ/դ,224
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ա.Մաթևոսյանի անվ. թիվ 8 հմ/դ,137
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ա.Պուշկինի անվ. թիվ 4 հմ/դ,357
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի ԱՀԿ Վազգեն 1-ին անվ. թիվ 1 հմ/դ,223
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ավ.Իսահակյանի անվ. թիվ 2 հմ/դ,114
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Գ.Չաուշի անվ. թիվ 24 մ/դ,310
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Գայի անվ. թիվ 21 հմ/դ,36
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Դ.Վարուժանի անվ. թիվ 16 հմ/դ,197
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Եղ. Չարենցի անվ. թիվ 12 հմ/դ,45
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Խ.Աբովյանի անվ. թիվ 9 հմ/դ,67
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ծովակալ Իսակովի անվ. թիվ 23 հմ/դ,213
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Հ.Թումանյանի անվ. թիվ 3 հմ/դ,335
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ղ.Ալիշանի անվ. թիվ 27 հմ/դ,242
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Մ.Մաշտոցի անվ. թիվ 15 հմ/դ,170
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Մաթեմատիկայի և բնագիտ.առարկաների խորացված ուսուցմամբ հատուկ դպրոց,139
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Պաբլո Տիչինայի անվ. թիվ 20 հմ/դ,146
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ս.Զորյանի անվան №22 հ/դ,78
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ստ.Շահումյանի անվ. թիվ 6 հմ/դ,215
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Վ.Համբարձումյանի անվ. թիվ 25 հմ/դ,297
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի ՎՊՀ հենակետային վարժարան,2
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Վ․ Մելիքսեթյանի անվ․ թիվ 28 հմ/դ,156
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Րաֆֆու անվ. թիվ 19 հմ/դ,148
Գեղարքունիք,Վարդենիս / Վարդենիս,ք. Վարդենիսի Էդ. Պողոսյանի անվ. թիվ 2 հմ/դ,293
Գեղարքունիք,Վարդենիս / Վարդենիս,ք. Վարդենիսի թիվ 3 հմ/դ,224
Գեղարքունիք,Վարդենիս / Վարդենիս,ք. Վարդենիսի թիվ 4 հմ/դ,61
Արարատ,Արարատ / Վեդի,ք. Վեդիի Գ. Մարգարյանի անվ. թիվ 1 հմ/դ,303
Արարատ,Արարատ / Վեդի,ք. Վեդիի թիվ 2 հմ/դ,320
Լոռի,Տաշիր / Տաշիր,ք. Տաշիրի Ա. Աղեկյանի անվ. թիվ 2 հմ/դ,224
Լոռի,Տաշիր / Տաշիր,ք. Տաշիրի թիվ 1 հմ/դ,144
Սյունիք,Քաջարան / Քաջարան,ք. Քաջարանի թիվ 1 մ/դ,130
Սյունիք,Քաջարան / Քաջարան,ք. Քաջարանի թիվ 2 մ/դ,118
Սյունիք,Քաջարան / Քաջարան,ք. Քաջարանի թիվ 5 մ/դ,22
Սյունիք,Քաջարան / Քաջարան,ք. Քաջարանի թիվ 6 հմ/դ,8
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք․ Երևանի Ա.Շահինյանի անվ․ ֆիզիկամաթեմատիկական մասնագիտացված դպրոց,65
Երևան,Երևան / Ավան,ք․ Երևանի Զապել Եսայանի անվան հ. 180 հիմնական դպրոց ՊՈԱԿ,323
Արմավիր,Վաղարշապատ / Ֆերիկ,Ֆերիկի Ռզալիե Ռաշիդի Օզմանյանի անվան միջնակարգ դպրոց,17
