Հաշվետվության ձևավորման ամսաթիվը / 2025-12-07,Հաշվետվության ձևավորման ամսաթիվը / 2025-12-07,Հաշվետվության ձևավորման ամսաթիվը / 2025-12-07,Հաշվետվության ձևավորման ամսաթիվը / 2025-12-07
Երևան,Երևան / Կենտրոն,ք. Երևանի Ստ.Շահումյանի անվ. թիվ 1 հմ/դ,134
Երևան,Երևան / Ավան,ք. Երևանի Ստարովոյտովայի անվ. թիվ 177 հմ/դ,473
Երևան,Երևան / Էրեբունի,ք. Երևանի Ստ․ Լիսիցյանի անվ. թիվ 34 հմ/դ,118
Երևան,Երևան / Մալաթիա,ք. Երևանի Վ.Զատիկյանի անվ. թիվ 90 հմ/դ,352
Երևան,Երևան / Մալաթիա,ք. Երևանի Վ.Թեքեյանի անվ. թիվ 92 հմ/դ,223
Երևան,Երևան / Շենգավիթ,ք. Երևանի Վ.Համբարձումյանի անվ. թիվ 12 հմ/դ,528
Երևան,Երևան / Էրեբունի,ք. Երևանի Վ.Համբարձումյանի անվ. թիվ 17 հմ/դ,183
Երևան,Երևան / Կենտրոն,ք. Երևանի Վ.Մայակովսկու անվ. թիվ 7 հմ/դ,391
Երևան,Երևան / Արաբկիր,ք. Երևանի Վ.Պետրոսյանի անվ. թիվ 51 հմ/դ,550
Երևան,Երևան / Աջափնյակ,ք. Երևանի Վ.Սարոյանի անվ. թիվ 138 հմ/դ,203
Երևան,Երևան / Շենգավիթ,ք. Երևանի Վ.Վարդևանյանի անվ. թիվ 173 հմ/դ,146
Երևան,Երևան / Էրեբունի,ք. Երևանի Վ.Տերյանի անվ. թիվ 60 հմ/դ,395
Երևան,Երևան / Կենտրոն,ք. Երևանի Վաղարշ Վաղարշյանի անվ. թիվ 80 հմ/դ,266
Երևան,Երևան / Արաբկիր,ք. Երևանի Վ․ Դավթյանի անվան թիվ 37 հմ/դ,90
Երևան,Երևան / Շենգավիթ,ք. Երևանի Վ․Գ․Բելինսկու անվ. թիվ 38 հմ/դ,430
Երևան,Երևան / Արաբկիր,ք. Երևանի Րաֆֆու անվան թիվ 36 հմ/դ,247
Երևան,Երևան / Մալաթիա,ք. Երևանի օլիմպիական հերթափոխի պետական մարզական մգ.մ/դ,89
Երևան,Երևան / Նոր Նորք,Ք. Երևանի Ֆ. Նանսենի անվ. թիվ 150 հմ/դ,511
Արագածոտն,Թալին / Թալին,ք. Թալինի թիվ 2 հմ/դ,138
Արագածոտն,Թալին / Թալին,ք. Թալինի Մ. Արսլանյանի անվան թիվ 1 հիմնական դպրոց,130
Շիրակ,Աշոցք / Թորոսգյուղ,ք. Թորոսգյուղի մ/դ,11
Լոռի,Ալավերդի / Թումանյան,ք. Թումանյանի Խ.Աբովյանի անվ. մ/դ,63
Տավուշ,Իջևան / Իջևան,ք. Իջևանի Գ.Էդիլյան անվ. թիվ 3 հմ/դ,244
Տավուշ,Իջևան / Իջևան,ք. Իջևանի թիվ 4 հմ/դ,221
Տավուշ,Իջևան / Իջևան,ք. Իջևանի թիվ 5 հմ/դ,394
Տավուշ,Իջևան / Իջևան,ք. Իջևանի Ս.Սարգսյանի անվ. թիվ 1 հմ/դ,300
Կոտայք,Հրազդան / Ծաղկաձոր,ք. Ծաղկաձորի մ/դ,59
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 1 հմ/դ,236
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 10 մ/դ,115
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 11 մ/դ,40
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 12 հմ/դ,22
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 13 հմ/դ,193
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 3 հտ/կթհ,38
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 3 մ/դ,333
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 4 մ/դ,11
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 5 հմ/դ,251
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 6 հմ/դ,275
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 7 հմ/դ,369
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 8 մ/դ,47
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Ա.Իսահակյանի անվ. թիվ 9 հմ/դ,194
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Ա.Շիրակացու անվ. թիվ 6 հմ/դ,160
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Ասքանազ Մռավյանի անվ. թիվ 4 հմ/դ,257
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի թիվ 14 հմ/դ,249
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի թիվ 2 հմ/դ,214
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի թիվ 7 մ/դ,18
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Հ. Թումանյանի անվան թիվ 5 հմ/դ,235
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Հ.Պարոնյանի անվ. թիվ 12 հմ/դ,321
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Պ.Սևակի անվ. թիվ 8 հմ/դ,452
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Վ.Սարոյանի անվ. թիվ 11 հմ/դ,702
Գեղարքունիք,Ճամբարակ / Ճամբարակ,ք. Ճամբարակի թիվ 1հմ/դ,188
Գեղարքունիք,Ճամբարակ / Ճամբարակ,ք. Ճամբարակի թիվ 2 հմ/դ,96
Գեղարքունիք,Ճամբարակ / Ճամբարակ,ք. Ճամբարակի թիվ 4 մ/դ,22
Արարատ,Մասիս / Մասիս,ք. Մասիսի թիվ 2 հմ/դ,451
Արարատ,Մասիս / Մասիս,ք. Մասիսի թիվ 3 հմ/դ,300
Արարատ,Մասիս / Մասիս,ք. Մասիսի թիվ 4 հմ/դ,150
Արարատ,Մասիս / Մասիս,ք. Մասիսի թիվ 6 հմ/դ,69
Արարատ,Մասիս / Մասիս,ք. Մասիսի հ. 5 ա/դ,1
Արարատ,Մասիս / Մասիս,ք. Մասիսի Մ․ Մաշտոցի անվ. N 1 հմ/դ,372
Շիրակ,Անի / Մարալիկ,ք. Մարալիկի թիվ 1 մ/դ,185
Շիրակ,Անի / Մարալիկ,ք. Մարալիկի թիվ 2 մ/դ,113
Գեղարքունիք,Մարտունի / Մարտունի,ք. Մարտունու թիվ 1 հմ/դ,175
Գեղարքունիք,Մարտունի / Մարտունի,ք. Մարտունու թիվ 2 հմ/դ,495
Արմավիր,Արմավիր / Մեծամոր,ք. Մեծամորի թիվ 1 հմ/դ,485
Սյունիք,Մեղրի / Մեղրի,ք. Մեղրու թիվ 1 մ/դ,164
Սյունիք,Մեղրի / Մեղրի,ք. Մեղրու թիվ 2 մ/դ,83
Արագածոտն,Աշտարակ / Մուղնի,ք. Մուղնու Մ.Աշճյանի անվ. հ/դ,41
Տավուշ,Նոյեմբերյան / Նոյեմբերյան,ք. Նոյեմբերյանի թիվ 2 hմ/դ,239
Կոտայք,Նոր հաճըն / Նոր հաճըն,ք. Նոր Հաճնի թիվ 1 հմ/դ,309
Կոտայք,Նոր հաճըն / Նոր հաճըն,ք. Նոր Հաճնի թիվ 3 հմ/դ,191
Կոտայք,Նոր հաճըն / Նոր հաճըն,ք. Նոր Հաճնի Մեծն Մուրադի անվ. թիվ 4 հմ/դ,181
Լոռի,Ալավերդի / Շամլուղ,ք. Շամլուղի մ/դ,27
Կոտայք,Հրազդան / Չարենցավան,ք. Չարենցավանի ԱՀԿ Վազգեն Ա.-ի անվ. թիվ 3 հմ/դ,351
Կոտայք,Հրազդան / Չարենցավան,ք. Չարենցավանի Ե.Չարենցի անվ. թիվ 5 հմ/դ,304
Կոտայք,Հրազդան / Չարենցավան,ք. Չարենցավանի թիվ 6 հմ/դ,267
Կոտայք,Հրազդան / Չարենցավան,ք. Չարենցավանի Ս.Ավանյանի անվ. թիվ 4 հմ/դ,312
Վայոց Ձոր,Վայք / Ջերմուկ,ք. Ջերմուկի թիվ 3 մ/դ,75
Վայոց Ձոր,Վայք / Ջերմուկ,ք. Ջերմուկի կրթահամալիր,131
Վայոց Ձոր,Վայք / Ջերմուկ,ք. Ջերմուկի Մ. Գորկու անվան թիվ 1 հմ/դ,76
Սյունիք,Սիսիան / Սիսիան,ք. Սիսիանի թիվ 1 hմ/դ,175
Սյունիք,Սիսիան / Սիսիան,ք. Սիսիանի թիվ 2 hմ/դ,225
Սյունիք,Սիսիան / Սիսիան,ք. Սիսիանի թիվ 4 hմ/դ,212
Սյունիք,Սիսիան / Սիսիան,ք. Սիսիանի թիվ 5 hմ/դ,206
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի Ալ. Մյասնիկյանի անվ. թիվ 1 hմ/դ,171
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի Դ. Տեր-Սիմոնյանի անվ. թիվ 2 հմ/դ,224
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի թիվ 5 հմ/դ,33
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի թիվ 8 մ/դ,169
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի Շ․ Ազնավուրի անվ․ թիվ 3 հմ/դ,57
Լոռի,Սպիտակ / Սպիտակ,ք. Սպիտակի Վարդանանց թիվ 4 հմ/դ,59
Լոռի,Ստեփանավան / Ստեփանավան,ք. Ստեփանավանի Ստ.Շահումյանի անվ. թիվ 1 հմ/դ,215
Լոռի,Ստեփանավան / Ստեփանավան,ք. Ստեփանավանի Մ.Խորենացու անվ. թիվ 3 հմ/դ,67
Լոռի,Ստեփանավան / Ստեփանավան,ք. Ստեփանավանի Սուրբ Գրիգոր Լուսավորիչի անվ. թիվ 2 հմ/դ,196
Լոռի,Ստեփանավան / Ստեփանավան,ք. Ստեփանավանի Վ.Թեքեյանի անվ. թիվ 6 մ/դ,175
Գեղարքունիք,Սևան / Սևան,ք. Սևանի թիվ 4 հմ/դ,140
Գեղարքունիք,Սևան / Սևան,ք. Սևանի հ․ 5 մ/դ,25
Գեղարքունիք,Սևան / Սևան,ք. Սևանի հ․ 6 մ/դ,50
Գեղարքունիք,Սևան / Սևան,ք. Սևանի Մ.Մաշտոցի անվ. թիվ 1 հմ/դ,472
Գեղարքունիք,Սևան / Սևան,ք. Սևանի Յա. Զարոբյանի անվ. թիվ 2 հմ/դ,77
Գեղարքունիք,Սևան / Սևան,ք. Սևանի Վ.Կարապետյանի անվ. թիվ 3 հմ/դ,416
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի «Գ.Լուսավորիչ» համալ.-ի մ/դ,74
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Գ.Նժդեհի անվ. թիվ 8 հմ/դ,162
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Ե.Օտյանի անվ. թիվ 7 հմ/դ,319
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Զ.Անդրանիկի անվ. թիվ 12 հմ/դ,492
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Խ.Աբովյանի անվ. թիվ 4 հմ/դ,463
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Հ.Հովհաննիսյանի անվ. թիվ 3 հմ/դ,340
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Մ.Ա.Ս. Էջմիածնի Էօրնեկեանի անվ. մ/դ,139
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Մ.Գորկու անվ. թիվ 5 ա/դ,1
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Մ.Մաշտոցի անվ. թիվ 1 հմ/դ,293
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Ներսիսյան թիվ 6 հմ/դ,302
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Ռ.Պատկանյանի անվ. թիվ 9 հմ/դ,398
Արմավիր,Վաղարշապատ / Վաղարշապատ,ք. Վաղարշապատի Վ.Ռշտունու անվ. թիվ 11 հմ/դ,209
Վայոց Ձոր,Վայք / Վայք,ք. Վայքի թիվ 2 հմ/դ,310
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Պ.Սևակի անվ. թիվ 30 հմ/դ,361
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ա.Բակունցի անվ. N 7 հմ/դ,156
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ա.Խլղաթյանի անվ. թիվ 18 մ/դ,260
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ա.Մաթևոսյանի անվ. թիվ 8 հմ/դ,161
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ա.Պուշկինի անվ. թիվ 4 հմ/դ,414
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի ԱՀԿ Վազգեն 1-ին անվ. թիվ 1 հմ/դ,270
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ավ.Իսահակյանի անվ. թիվ 2 հմ/դ,128
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Գ.Չաուշի անվ. թիվ 24 մ/դ,370
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Գայի անվ. թիվ 21 հմ/դ,46
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Դ.Վարուժանի անվ. թիվ 16 հմ/դ,228
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Եղ. Չարենցի անվ. թիվ 12 հմ/դ,58
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Խ.Աբովյանի անվ. թիվ 9 հմ/դ,77
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ծովակալ Իսակովի անվ. թիվ 23 հմ/դ,245
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Հ.Թումանյանի անվ. թիվ 3 հմ/դ,370
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ղ.Ալիշանի անվ. թիվ 27 հմ/դ,291
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Մ.Մաշտոցի անվ. թիվ 15 հմ/դ,193
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Մաթեմատիկայի և բնագիտ.առարկաների խորացված ուսուցմամբ հատուկ դպրոց,170
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Պաբլո Տիչինայի անվ. թիվ 20 հմ/դ,171
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ս.Զորյանի անվան №22 հ/դ,87
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Ստ.Շահումյանի անվ. թիվ 6 հմ/դ,247
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Վ.Համբարձումյանի անվ. թիվ 25 հմ/դ,341
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի ՎՊՀ հենակետային վարժարան,2
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Վ․ Մելիքսեթյանի անվ․ թիվ 28 հմ/դ,184
Լոռի,Վանաձոր / Վանաձոր,ք. Վանաձորի Րաֆֆու անվ. թիվ 19 հմ/դ,172
Գեղարքունիք,Վարդենիս / Վարդենիս,ք. Վարդենիսի Էդ. Պողոսյանի անվ. թիվ 2 հմ/դ,324
Գեղարքունիք,Վարդենիս / Վարդենիս,ք. Վարդենիսի թիվ 3 հմ/դ,267
Գեղարքունիք,Վարդենիս / Վարդենիս,ք. Վարդենիսի թիվ 4 հմ/դ,69
Արարատ,Արարատ / Վեդի,ք. Վեդիի Գ. Մարգարյանի անվ. թիվ 1 հմ/դ,347
Արարատ,Արարատ / Վեդի,ք. Վեդիի թիվ 2 հմ/դ,361
Լոռի,Տաշիր / Տաշիր,ք. Տաշիրի Ա. Աղեկյանի անվ. թիվ 2 հմ/դ,255
Լոռի,Տաշիր / Տաշիր,ք. Տաշիրի թիվ 1 հմ/դ,166
Սյունիք,Քաջարան / Քաջարան,ք. Քաջարանի թիվ 1 մ/դ,151
Սյունիք,Քաջարան / Քաջարան,ք. Քաջարանի թիվ 2 մ/դ,140
Սյունիք,Քաջարան / Քաջարան,ք. Քաջարանի թիվ 5 մ/դ,26
Սյունիք,Քաջարան / Քաջարան,ք. Քաջարանի թիվ 6 հմ/դ,10
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք․ Երևանի Ա.Շահինյանի անվ․ ֆիզիկամաթեմատիկական մասնագիտացված դպրոց,153
Երևան,Երևան / Ավան,ք․ Երևանի Զապել Եսայանի անվան հ. 180 հիմնական դպրոց ՊՈԱԿ,367
Արմավիր,Վաղարշապատ / Ֆերիկ,Ֆերիկի Ռզալիե Ռաշիդի Օզմանյանի անվան միջնակարգ դպրոց,23
